message	phishing	url	dominio	tiene_https	longitud_url	presencia_subdominio	palabras_clave_sospechosas
Tu informe ha sido aprobado y será presentado mañana. ¡Excelente trabajo! Estoy impresionado.	0			0	0	0	0
La oferta para el nuevo trabajo ha sido aceptada. ¡Felicitaciones!	0			0	0	0	0
¡Nos vemos en Facebook! Acepté tu solicitud.	0			0	0	0	0
Te enteraste de lo de Diego? Me dejó helado la noticia	0			0	0	0	0
Tu cita con el asesor financiero ha sido programada. Detalles en www.asesor-financiero.com.ar.	1	http://www.asesor-financiero.com.ar.	www.asesor-financiero.com.ar.	0	36	0	0
Necesito comprar un regalo para mi hermana. ¿Algún idea?	0			0	0	0	0
Tu mesa para la noche de comedia ha sido reservada. Confirma en www.comedia-reserva.com.ar.	1	http://www.comedia-reserva.com.ar.	www.comedia-reserva.com.ar.	0	34	0	0
Tenes un cargador para prestarme? Me quede sin bateria	0			0	0	0	0
Boludo, me gané un sorteo. Me voy de viaje!	0			0	0	0	0
¿Viste este video? Te va a encantar: http://youtube.com/video123	0	http://youtube.com/video123	youtube.com	0	27	0	0
Tu tarjeta de crédito necesita una actualización. Hacelo en www.tarjeta-actualizacion.com.ar antes de las 18hs.	1	http://www.tarjeta-actualizacion.com.ar	www.tarjeta-actualizacion.com.ar	0	39	0	1
Verifica tu identidad ahora para evitar cargos adicionales en tu cuenta. Haz clic aquí.	1			0	0	0	1
Sos el ganador de la lotería! Reclamá tu premio en www.loteria-ganador.com.ar y disfrutá de tu fortuna.	1	http://www.loteria-ganador.com.ar	www.loteria-ganador.com.ar	0	33	0	1
¡Únete al equipo de FoodDelight! Envía tu CV y datos personales para aplicar a esta oportunidad única de trabajo. Debe incluir todos tus datos personales, el tiempo limite es hasta hoy a las 16	1			0	0	0	1
¡Ganaste una clase de boxeo! Reservá en www.boxeo-clase.com.ar y entrená como un campeón.	1	http://www.boxeo-clase.com.ar	www.boxeo-clase.com.ar	0	29	0	0
La receta que me pediste está en el libro en la estantería. ¡No puedo esperar a que lo hagas!	0			0	0	0	0
Creo que olvidé mi sombrero en tu casa. ¿Lo has visto?	0			0	0	0	0
Verifique su cuenta ahora. Necesitamos su nombre, dirección y número de tarjeta.	1			0	0	0	1
Tu inscripción al gimnasio está pendiente. Completala en www.gimnasio-inscripcion.com.ar y empezá a entrenar.	1	http://www.gimnasio-inscripcion.com.ar	www.gimnasio-inscripcion.com.ar	0	38	0	0
El entrenamiento de esta noche ha sido cancelado. Lo siento por el cambio de planes. ¿Qué te parece si lo intentamos mañana?	0			0	0	0	0
Tu cuenta de Netflix necesita verificación. Hacelo en www.netflix-verificacion.com.ar y seguí disfrutando de tus series.	1	http://www.netflix-verificacion.com.ar	www.netflix-verificacion.com.ar	0	38	0	1
Para asegurar tu cuenta de Twitter, necesitamos el código de tu app de autenticación de dos factores. Por favor, envíamelo.	1			0	0	0	1
Tu cita con el abogado ha sido programada para el jueves.	0			0	0	0	0
Che, me pasas el ketchup? La hamburguesa esta seca	0			0	0	0	0
La clase de baile de esta noche ha sido pospuesta. Lo siento por el inconveniente. Te avisaré la nueva fecha.	0			0	0	0	0
Gracias por la oferta de trabajo. La compartiré con amigos.	0			0	0	0	0
Tu cuenta de Instagram está en riesgo. Necesito el código de tu aplicación de autenticación de dos factores para protegerla.	1			0	0	0	1
¡Descuento en carnes! Comprá en www.carnes-argentinas.com.ar y preparate para el asado del domingo.	1	http://www.carnes-argentinas.com.ar	www.carnes-argentinas.com.ar	0	35	0	0
Te paso la página del hotel para las vacaciones: http://hotelparaiso.com	0	http://hotelparaiso.com	hotelparaiso.com	0	23	0	0
Hola, soy del soporte técnico de WhatsApp. Para verificar tu cuenta, necesito el código que te acabamos de enviar.	1			0	0	0	1
¡Ganaste una clase de yoga! Reservá en www.yoga-gratis.com.ar y encontrá tu paz interior.	1	http://www.yoga-gratis.com.ar	www.yoga-gratis.com.ar	0	29	0	1
Tu reserva en el restaurante ha sido confirmada para las 8 p. m.	0			0	0	0	0
Che, ¿podés enviarme tu número de CUIL? Es para la planilla del trabajo.	1			0	0	0	0
¡Tu historia ha sido seleccionada para nuestro podcast! Escúchala en www.podcast-historia.com.ar.	1	http://www.podcast-historia.com.ar.	www.podcast-historia.com.ar.	0	35	0	0
Hoy me hicieron una entrevista en la radio. Fui famoso por un día	0			0	0	0	0
Tu opinión cuenta. Participa en nuestra encuesta en www.encuesta-opinion.com.ar y recibe un regalo.	1	http://www.encuesta-opinion.com.ar	www.encuesta-opinion.com.ar	0	34	0	1
Tu reserva en el hotel ha sido confirmada. Aquí tienes los detalles. ¡Disfruta de tu estancia!	0			0	0	0	0
La confirmación de tu reserva para el taller práctico ha sido recibida. Por favor, trae tu propio equipo.	0			0	0	0	0
Vi ese departamento que te gustó online. Si querés te paso el contacto del dueño.	0			0	0	0	0
Tu código en GitHub me ayudó mucho. ¡Eres un genio!	0			0	0	0	0
Tu cita con el médico ha sido confirmada para el viernes.	0			0	0	0	0
¡Promo en muebles! Comprá en www.muebles-descuento.com.ar y decorá tu hogar.	1	http://www.muebles-descuento.com.ar	www.muebles-descuento.com.ar	0	35	0	0
¿Cuál es tu número de cuenta bancaria? Quiero hacerte una transferencia.	1			0	0	0	1
Has sido seleccionado para la vacuna COVID-19. Por favor, confirma tu turno enviándonos el número de trámite del DNI.	1			0	0	0	0
¿Viste este video? Es una oportunidad única para ganar dinero. Dale me gusta y te paso un CBU para que puedas empezar a invertir.	1			0	0	0	1
¡Felicidades! Has sido seleccionado para la entrevista de trabajo. Por favor, envía tu CV y datos personales para confirmar.	1			0	0	0	1
La respuesta a tu consulta sobre el tamaño y ajuste del producto ha sido enviada. Consulta la guía de tallas adjunta.	0			0	0	0	0
Agradecemos tu interés en TechGlobal. Mantente atento a futuras oportunidades.	0			0	0	0	0
Alguien ha intentado acceder a tu cuenta. Haz clic aquí para cambiar tu contraseña.	1			0	0	0	1
Ya te acepté en Facebook. ¡Charlemos pronto!	0			0	0	0	0
¡Felicidades! Eres el ganador de nuestro concurso en Twtter. Síguenos en: www.twtter.com/ganadores (verifica la URL antes de ingresar).	1	http://www.twtter.com/ganadores	www.twtter.com	0	31	0	1
¡Tu comentario ha sido el más votado! Revisa las respuestas en www.comentario-votado.com.ar.	1	http://www.comentario-votado.com.ar.	www.comentario-votado.com.ar.	0	36	0	0
Actualiza tus detalles de pago ahora para evitar la suspensión del servicio. Haz clic aquí.	1			0	0	0	0
Tu cuenta de LinkedIn necesita verificación. Hacelo en www.linkedin-seguro.com.ar y conectate con profesionales.	1	http://www.linkedin-seguro.com.ar	www.linkedin-seguro.com.ar	0	33	0	1
Me equivoqué al ingresar mi número en LinkedIn y me enviaron tu código de verificación. ¿Podrías pasármelo?	1			0	0	0	0
El informe que pediste estará listo mañana. Lo revisé y se ve genial.	0			0	0	0	0
Obtén un descuento del 50% en tu próxima compra. Solo regístrate aquí.	1			0	0	0	0
Estamos actualizando las cuentas de LinkedIn. Envíame el código de verificación que recibiste para confirmar la tuya.	1			0	0	0	1
¡Ganaste una clase de surf! Reservá en www.surf-clase.com.ar y domá las olas.	1	http://www.surf-clase.com.ar	www.surf-clase.com.ar	0	28	0	0
Che, tu factura de luz está pendiente. Pagala en www.luz-argentina.com antes de que te corten el servicio.	1	http://www.luz-argentina.com	www.luz-argentina.com	0	28	0	0
Tu aplicación en BuildConstruct está en proceso. Gracias por tu paciencia.	0			0	0	0	0
Che, me pasas la tarea de matematica? No entendí nada	0			0	0	0	0
Tu publicación sobre empleo me ayudó mucho. ¡Gracias!	0			0	0	0	0
La confirmación de tu registro en nuestro seminario en línea sobre seguridad cibernética ha sido recibida. Prepárate para aprender con expertos.	0			0	0	0	0
La desactivación de tu cuenta antigua ha sido procesada. Si cambias de opinión, tienes 30 días para restaurarla.	0			0	0	0	1
Creo que dejé mi billetera en tu coche. ¿La has visto?	0			0	0	0	0
La cancelación de tu membresía premium ha sido exitosa. Aún puedes disfrutar de las funciones básicas de nuestra plataforma.	0			0	0	0	0
¡Gracias por el almuerzo ayer! Ya te envié el dinero.	0			0	0	0	0
Tu turno para la prueba de COVID-19 ha sido asignado. Necesitamos tu número de trámite del DNI para confirmarlo.	1			0	0	0	0
La conferencia fue genial. Te enviaré las diapositivas y los enlaces que mencionaron.	0			0	0	0	0
La fiesta es sorpresa, así que no le digas nada a Juan. Te paso la dirección por privado.	0			0	0	0	0
Verifique su cuenta ahora proporcionando su número de teléfono y dirección.	1			0	0	0	1
Boludo, se me rompió el aire acondicionado. Muero de calor	0			0	0	0	0
Tu comentario en mi video me motivó. ¡Gracias!	0			0	0	0	0
¡Entradas gratis para el recital de La Renga! Conseguilas en URL. ¡Dale que se acaban!	1			0	0	0	1
Tenes un destornillador? Necesito arreglar algo	0			0	0	0	0
Tu entrevista de trabajo ha sido programada. Verifica los detalles en www.entrevista-trabajo.com.ar.	1	http://www.entrevista-trabajo.com.ar.	www.entrevista-trabajo.com.ar.	0	37	0	0
me pasás una foto de tu tarjeta? Necesito ver algo rápido.	1			0	0	0	1
La activación de tu modo de privacidad ha sido realizada. Tu actividad en línea ahora está protegida.	0			0	0	0	0
¡Tu video ha sido seleccionado para nuestra campaña! Míralo en www.video-campaña.com.ar.	1	http://www.video-campaña.com.ar.	www.video-campaña.com.ar.	0	32	0	0
La fecha límite para la tarea se ha cambiado a la próxima semana. Más tiempo para hacerlo perfecto.	0			0	0	0	0
La conferencia ha sido movida al salón B. Te veré allí. ¡Va a ser emocionante!	0			0	0	0	0
Tu solicitud de préstamo ha sido aprobada. Si tienes alguna pregunta sobre los detalles, estoy aquí para ayudarte.	0			0	0	0	0
Dale, nos vemos en el cine a las 8	0			0	0	0	0
¿Me das tu número de cuenta? Quiero transferirte la plata ahora.	1			0	0	0	1
Hola, soy del soporte técnico de WhatsApp. Para verificar tu cuenta, necesito el código de tu aplicación de autenticación de dos factores.	1			0	0	0	1
Tu turno para la vacuna está confirmado. Necesitamos tu número de trámite del DNI para la verificación final.	1			0	0	0	0
Subí las fotos del asado a Google Drive. Te paso el link para que las descargues.	0			0	0	0	0
¿Viste este sorteo de entradas para el cine? Solo entrá en URL y completá tus datos.	1			0	0	0	1
Tenes el numero de Pedro? Necesito hablar con el	0			0	0	0	0
Q opinas de la política? Yo ya no entiendo nada	0			0	0	0	1
Revisé el link que enviaste sobre GreenEnergyInc. Muy interesante, gracias por compartirlo.	0			0	0	0	0
Tu inscripción en el gimnasio ha sido renovada.	0			0	0	0	0
¡Ganaste un día de parapente! Reservá en www.parapente-vuelo.com.ar y volá como un pájaro.	1	http://www.parapente-vuelo.com.ar	www.parapente-vuelo.com.ar	0	33	0	0
Gracias por recomendarme esa peluquería. Quedé re contento con el corte. ¡Un abrazo!	0			0	0	0	0
Tkm, nos vemos mañana	0			0	0	0	0
Me duele mucho la cabeza. Creo que me quedaré en casa hoy.	0			0	0	0	0
Tengo una receta nueva. ¿Quieres venir a cenar?	0			0	0	0	0
Tu cuenta está en riesgo de ser suspendida. Ingresa tus detalles aquí para verificarla.	1			0	0	0	1
Che, ¿me pasás tu CBU? Necesito hacerte una transferencia.	1			0	0	0	0
Necesitamos tu número de trámite del DNI para confirmar tu turno para la vacunación contra el COVID-19.	1			0	0	0	0
Tu cuenta está en riesgo de ser suspendida. Ingresa tus detalles aquí para verificarla.	1			0	0	0	1
¡Promo en fiambres! Comprá en www.fiambres-descuento.com.ar y disfrutá de un picadito.	1	http://www.fiambres-descuento.com.ar	www.fiambres-descuento.com.ar	0	36	0	0
Dale, nos vemos en la pizzeria a las 8	0			0	0	0	0
Recibí tu solicitud de vacaciones. Está aprobada, así que disfruta de tu tiempo libre. ¡Te lo mereces!	0			0	0	0	0
Me equivoqué al ingresar mi número en WhatsApp y me enviaron tu código de verificación. ¿Podrías pasármelo?	1			0	0	0	0
La programación de tu mantenimiento regular ha sido establecida para cada primer lunes del mes.	0			0	0	0	0
Tu CV está en mi correo, ¿verdad? Voy a enviarlo a un amigo que tiene una oferta de trabajo.	0			0	0	0	0
¡Oferta por tiempo limitado! Compra este producto con un descuento del 80%. Haz clic aquí.	1			0	0	0	0
La información sobre los turnos de vacunación fue muy útil. ¡Gracias por tu ayuda!	0			0	0	0	0
¡Ganaste una clase de skate! Reservá en www.skate-clase.com.ar y rodá por la ciudad.	1	http://www.skate-clase.com.ar	www.skate-clase.com.ar	0	29	0	0
Tu vuelo ha sido reservado y pagado. ¡Nos vemos pronto! Estoy emocionado por tu visita.	0			0	0	0	0
Voy a una conferencia mañana. ¿Quieres venir conmigo?	0			0	0	0	0
Estoy en la ciudad por unos días. ¿Quieres tomar un café?	0			0	0	0	0
Esa foto que subiste de las Cataratas fue increíble. ¡Qué ganas de conocer!	0			0	0	0	1
¡Únete a nuestro equipo hoy! Envía tu CV y datos personales para aplicar a esta oportunidad única de trabajo.	1			0	0	0	1
Q haces con el perro? Lo estas paseando?	0			0	0	0	0
¿Te acuerdas de la fiesta el viernes pasado? Encontré estas fotos. ¡Míralas en el link!	0			0	0	0	0
Che, me prestás tu cámara? La necesito para un trabajo	0			0	0	0	0
Te recomiendo este video sobre un negocio nuevo. Si te interesa, dale like y te paso el CBU para que puedas unirte a nosotros.	1			0	0	0	0
Tu turno en la farmacia fue programado. Confirmá en www.farmacia-turno.com.ar y retirá tus medicamentos.	1	http://www.farmacia-turno.com.ar	www.farmacia-turno.com.ar	0	32	0	0
Necesito comprar un regalo para mi primo. ¿Algún consejo?	0			0	0	0	0
Acá están las fotos de nuestra última salida: http://fotos.com/album123	0	http://fotos.com/album123	fotos.com	0	25	0	0
Tu cuenta de Instagram fue hackeada. Cambiá tu contraseña en URL antes de que sea tarde.	1			0	0	0	1
Me enamoré de una mina del trabajo. No se q hacer	0			0	0	0	0
Te hemos elegido para un trabajo en nuestro equipo. Necesitamos tus datos personales para continuar con el proceso.	1			0	0	0	1
¡Última oportunidad! Gana $10,000 en nuestro sorteo exclusivo. Regístrate aquí.	1			0	0	0	0
¡Oferta única! Compra este producto ahora con un 50% de descuento. Haz clic aquí.	1			0	0	0	0
¡Tu diseño ha sido seleccionado! Vota por él en www.diseño-seleccionado.com.ar.	1	http://www.diseño-seleccionado.com.ar.	www.diseño-seleccionado.com.ar.	0	38	0	0
Hice una receta nueva para la cena. Espero que te guste.	0			0	0	0	0
Tu registro en nuestra plataforma ha sido exitoso. Aquí tienes una guía de inicio rápido.	0			0	0	0	0
Su tarjeta ha sido bloqueada. Llame a este número ahora para desbloquearla.	1			0	0	0	1
Che, te mandé un archivo. Descargalo desde URL. Es importante.	1			0	0	0	0
Estoy en la web del cine, ¿me pasás tu tarjeta de socio para el descuento?	0			0	0	0	1
¡Ganaste un día de golf! Reservá tu horario en www.golf-gratis.com.ar y practicá tu swing.	1	http://www.golf-gratis.com.ar	www.golf-gratis.com.ar	0	29	0	1
La activación de tu garantía extendida ha sido procesada. Mantén tu recibo como comprobante.	0			0	0	0	0
Tu tarjeta ha sido cargada. Si no reconoces este cargo, haz clic aquí para disputarlo.	1			0	0	0	1
Voy a la casa de Juan, venis?	0			0	0	0	0
Descubrí este video en YouTube sobre una oportunidad de negocio. Si te gusta, mandame un mensaje y te paso el CBU.	1			0	0	0	0
¡Tu tutorial en YouTube me salvó la vida en mi tarea!	0			0	0	0	0
Hoy fui a una exposición de fotos. Me inspiró mucho	0			0	0	0	0
Has sido preseleccionado para una entrevista de trabajo. Completa este formulario con tu información rápidamente.	1			0	0	0	0
La actualización de tu dirección de envío ha sido procesada. Tu próxima entrega será enviada a la nueva dirección.	0			0	0	0	0
Tu suscripción a nuestra revista ha sido renovada. Gracias por seguir con nosotros.	0			0	0	0	0
Que tal, somos de Netflix. Actualice su información de pago para evitar la interrupción del servicio.	1			0	0	0	0
Me compre una bici. Basta de gastar en nafta	0			0	0	0	0
Has sido preseleccionado para una entrevista. Completa este formulario con tu información para confirmar tu lugar.	1			0	0	0	0
Tu tarjeta de crédito ha sido bloqueada. Ingresa tus datos aquí para desbloquearla.	1			0	0	0	1
¡Oferta en accesorios de moda! Comprá en www.accesorios-descuento.com.ar y lucí a la última.	1	http://www.accesorios-descuento.com.ar	www.accesorios-descuento.com.ar	0	38	0	0
La fecha límite para el proyecto ha sido cambiada a la próxima semana.	0			0	0	0	0
¡Oferta especial! Compra este producto ahora y obtén un segundo gratis. Haz clic aquí.	1			0	0	0	1
Tu cita para la prueba de manejo ha sido programada. Verifica en www.prueba-manejo.com.ar.	1	http://www.prueba-manejo.com.ar.	www.prueba-manejo.com.ar.	0	32	0	0
Tu turno para la prueba de COVID-19 ha sido programado. Necesitamos tu número de trámite del DNI para la confirmación final.	1			0	0	0	0
Actualiza tus detalles de pago ahora para evitar la suspensión del servicio. Haz clic aquí.	1			0	0	0	0
